Unit price,Quantity,Tax 5%,Total,cogs,gross margin percentage,gross income,Rating,A,B,C,Mandalay,Naypyitaw,Yangon,Member,Normal,Female,Male,Electronic accessories,Fashion accessories,Food and beverages,Health and beauty,Home and lifestyle,Sports and travel,Cash,Credit card,Ewallet,Day of week
82.33,4,16.466,345.786,329.32,4.761904762,16.466,7.5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,4
26.61,2,2.661,55.881,53.22,4.761904762,2.661,4.2,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
99.69,5,24.9225,523.3725,498.45,4.761904762,24.9225,9.9,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
74.89,4,14.978,314.538,299.56,4.761904762,14.978,4.2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4
40.94,5,10.235,214.935,204.7,4.761904762,10.235,9.9,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,6
75.82,1,3.791,79.611,75.82,4.761904762,3.791,5.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3
46.77,6,14.031,294.651,280.62,4.761904762,14.031,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
32.32,10,16.16,339.36,323.2,4.761904762,16.16,10,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2
54.07,9,24.3315,510.9615,486.63,4.761904762,24.3315,9.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,6
18.22,7,6.377,133.917,127.54,4.761904762,6.377,6.6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,6
80.48,3,12.072,253.512,241.44,4.761904762,12.072,8.1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,4
37.95,10,18.975,398.475,379.5,4.761904762,18.975,9.7,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5
76.82,1,3.841,80.661,76.82,4.761904762,3.841,7.2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2
52.26,10,26.13,548.73,522.6,4.761904762,26.13,6.2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,5
79.74,1,3.987,83.727,79.74,4.761904762,3.987,7.3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,2
77.5,5,19.375,406.875,387.5,4.761904762,19.375,4.3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,3
54.27,5,13.5675,284.9175,271.35,4.761904762,13.5675,4.6,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2
13.59,9,6.1155,128.4255,122.31,4.761904762,6.1155,5.8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4
41.06,6,12.318,258.678,246.36,4.761904762,12.318,8.3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
19.24,9,8.658,181.818,173.16,4.761904762,8.658,8,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
39.43,6,11.829,248.409,236.58,4.761904762,11.829,9.4,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
46.22,4,9.244,194.124,184.88,4.761904762,9.244,6.2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
13.98,1,0.699,14.679,13.98,4.761904762,0.699,9.8,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
39.75,5,9.9375,208.6875,198.75,4.761904762,9.9375,9.6,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4
97.79,7,34.2265,718.7565,684.53,4.761904762,34.2265,4.9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5
67.26,4,13.452,282.492,269.04,4.761904762,13.452,8,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,5
13.79,5,3.4475,72.3975,68.95,4.761904762,3.4475,7.8,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,4
68.71,4,13.742,288.582,274.84,4.761904762,13.742,4.1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,4
56.53,4,11.306,237.426,226.12,4.761904762,11.306,5.5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
23.82,5,5.955,125.055,119.1,4.761904762,5.955,5.4,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
34.21,10,17.105,359.205,342.1,4.761904762,17.105,5.1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2
21.87,2,2.187,45.927,43.74,4.761904762,2.187,6.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4
20.97,5,5.2425,110.0925,104.85,4.761904762,5.2425,7.8,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,4
25.84,3,3.876,81.396,77.52,4.761904762,3.876,6.6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,6
50.93,8,20.372,427.812,407.44,4.761904762,20.372,9.2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,4
96.11,1,4.8055,100.9155,96.11,4.761904762,4.8055,7.8,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
45.38,4,9.076,190.596,181.52,4.761904762,9.076,8.7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
81.51,1,4.0755,85.5855,81.51,4.761904762,4.0755,9.2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
57.22,2,5.722,120.162,114.44,4.761904762,5.722,8.3,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,5
25.22,7,8.827,185.367,176.54,4.761904762,8.827,8.2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
38.6,3,5.79,121.59,115.8,4.761904762,5.79,7.5,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3
84.05,3,12.6075,264.7575,252.15,4.761904762,12.6075,9.8,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2
97.21,10,48.605,1020.705,972.1,4.761904762,48.605,8.7,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,4
25.42,8,10.168,213.528,203.36,4.761904762,10.168,6.7,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
16.28,1,0.814,17.094,16.28,4.761904762,0.814,5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,5
40.61,9,18.2745,383.7645,365.49,4.761904762,18.2745,7,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
53.17,7,18.6095,390.7995,372.19,4.761904762,18.6095,8.9,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
20.87,3,3.1305,65.7405,62.61,4.761904762,3.1305,8,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2
67.27,5,16.8175,353.1675,336.35,4.761904762,16.8175,6.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2
90.65,10,45.325,951.825,906.5,4.761904762,45.325,7.3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,4
69.08,2,6.908,145.068,138.16,4.761904762,6.908,6.9,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3
43.27,2,4.327,90.867,86.54,4.761904762,4.327,5.7,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4
23.46,6,7.038,147.798,140.76,4.761904762,7.038,6.4,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,6
95.54,7,33.439,702.219,668.78,4.761904762,33.439,9.6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,5
47.44,1,2.372,49.812,47.44,4.761904762,2.372,6.8,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4
99.24,9,44.658,937.818,893.16,4.761904762,44.658,9,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
82.93,4,16.586,348.306,331.72,4.761904762,16.586,9.6,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,6
33.99,6,10.197,214.137,203.94,4.761904762,10.197,7.7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,4
17.04,4,3.408,71.568,68.16,4.761904762,3.408,7,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4
40.86,8,16.344,343.224,326.88,4.761904762,16.344,6.5,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3
17.44,5,4.36,91.56,87.2,4.761904762,4.36,8.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
88.43,8,35.372,742.812,707.44,4.761904762,35.372,4.3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4
89.21,9,40.1445,843.0345,802.89,4.761904762,40.1445,6.5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
12.78,1,0.639,13.419,12.78,4.761904762,0.639,9.5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
19.1,7,6.685,140.385,133.7,4.761904762,6.685,9.7,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
19.15,1,0.9575,20.1075,19.15,4.761904762,0.9575,9.5,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
27.66,10,13.83,290.43,276.6,4.761904762,13.83,8.9,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3
45.74,3,6.861,144.081,137.22,4.761904762,6.861,6.5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,6
27.07,1,1.3535,28.4235,27.07,4.761904762,1.3535,5.3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,5
39.12,1,1.956,41.076,39.12,4.761904762,1.956,9.6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
74.71,6,22.413,470.673,448.26,4.761904762,22.413,6.7,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
22.01,6,6.603,138.663,132.06,4.761904762,6.603,7.6,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2
63.61,5,15.9025,333.9525,318.05,4.761904762,15.9025,4.8,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,5
25,1,1.25,26.25,25,4.761904762,1.25,5.5,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,6
20.77,4,4.154,87.234,83.08,4.761904762,4.154,4.7,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3
29.56,5,7.39,155.19,147.8,4.761904762,7.39,6.9,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
77.4,9,34.83,731.43,696.6,4.761904762,34.83,4.5,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,4
79.39,10,39.695,833.595,793.9,4.761904762,39.695,6.2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3
46.57,10,23.285,488.985,465.7,4.761904762,23.285,7.6,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,6
35.89,1,1.7945,37.6845,35.89,4.761904762,1.7945,7.9,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,5
40.52,5,10.13,212.73,202.6,4.761904762,10.13,4.5,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6
73.05,10,36.525,767.025,730.5,4.761904762,36.525,8.7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,6
73.95,4,14.79,310.59,295.8,4.761904762,14.79,6.1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6
22.62,1,1.131,23.751,22.62,4.761904762,1.131,6.4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,6
51.34,5,12.835,269.535,256.7,4.761904762,12.835,9.1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3
54.55,10,27.275,572.775,545.5,4.761904762,27.275,7.1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,5
37.15,7,13.0025,273.0525,260.05,4.761904762,13.0025,7.7,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4
37.02,6,11.106,233.226,222.12,4.761904762,11.106,4.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,4
21.58,1,1.079,22.659,21.58,4.761904762,1.079,7.2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,5
98.84,1,4.942,103.782,98.84,4.761904762,4.942,8.4,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4
83.77,6,25.131,527.751,502.62,4.761904762,25.131,5.4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2
40.05,4,8.01,168.21,160.2,4.761904762,8.01,9.7,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,4
43.13,10,21.565,452.865,431.3,4.761904762,21.565,5.5,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5
72.57,8,29.028,609.588,580.56,4.761904762,29.028,4.6,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,5
64.44,5,16.11,338.31,322.2,4.761904762,16.11,6.6,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,5
65.18,3,9.777,205.317,195.54,4.761904762,9.777,6.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
33.26,5,8.315,174.615,166.3,4.761904762,8.315,4.2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
84.07,4,16.814,353.094,336.28,4.761904762,16.814,4.4,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3
34.37,10,17.185,360.885,343.7,4.761904762,17.185,6.7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5
38.6,1,1.93,40.53,38.6,4.761904762,1.93,6.7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
65.97,8,26.388,554.148,527.76,4.761904762,26.388,8.4,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,5
32.8,10,16.4,344.4,328,4.761904762,16.4,6.2,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,4
37.14,5,9.285,194.985,185.7,4.761904762,9.285,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
60.38,10,30.19,633.99,603.8,4.761904762,30.19,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
36.98,10,18.49,388.29,369.8,4.761904762,18.49,7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
49.49,4,9.898,207.858,197.96,4.761904762,9.898,6.6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3
41.09,10,20.545,431.445,410.9,4.761904762,20.545,7.3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3
37.15,4,7.43,156.03,148.6,4.761904762,7.43,8.3,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5
22.96,1,1.148,24.108,22.96,4.761904762,1.148,4.3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2
77.68,9,34.956,734.076,699.12,4.761904762,34.956,9.8,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34.7,2,3.47,72.87,69.4,4.761904762,3.47,8.2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2
19.66,10,9.83,206.43,196.6,4.761904762,9.83,7.2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,4
25.32,8,10.128,212.688,202.56,4.761904762,10.128,8.7,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
12.12,10,6.06,127.26,121.2,4.761904762,6.06,8.4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
99.89,2,9.989,209.769,199.78,4.761904762,9.989,7.1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
75.92,8,30.368,637.728,607.36,4.761904762,30.368,5.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2
63.22,2,6.322,132.762,126.44,4.761904762,6.322,8.5,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
90.24,6,27.072,568.512,541.44,4.761904762,27.072,6.2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,6
98.13,1,4.9065,103.0365,98.13,4.761904762,4.9065,8.9,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
51.52,8,20.608,432.768,412.16,4.761904762,20.608,9.6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5
73.97,1,3.6985,77.6685,73.97,4.761904762,3.6985,5.4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,6
31.9,1,1.595,33.495,31.9,4.761904762,1.595,9.1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5
69.4,2,6.94,145.74,138.8,4.761904762,6.94,9,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6
93.31,2,9.331,195.951,186.62,4.761904762,9.331,6.3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
88.45,1,4.4225,92.8725,88.45,4.761904762,4.4225,9.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
24.18,8,9.672,203.112,193.44,4.761904762,9.672,9.8,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
48.5,3,7.275,152.775,145.5,4.761904762,7.275,6.7,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
84.05,6,25.215,529.515,504.3,4.761904762,25.215,7.7,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
61.29,5,15.3225,321.7725,306.45,4.761904762,15.3225,7,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4
15.95,6,4.785,100.485,95.7,4.761904762,4.785,5.1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,5
90.74,7,31.759,666.939,635.18,4.761904762,31.759,6.2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2
42.91,5,10.7275,225.2775,214.55,4.761904762,10.7275,6.1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,5
54.28,7,18.998,398.958,379.96,4.761904762,18.998,9.3,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,6
99.55,7,34.8425,731.6925,696.85,4.761904762,34.8425,7.6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3
58.39,7,20.4365,429.1665,408.73,4.761904762,20.4365,8.2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,5
51.47,1,2.5735,54.0435,51.47,4.761904762,2.5735,8.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
54.86,5,13.715,288.015,274.3,4.761904762,13.715,9.8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4
39.39,5,9.8475,206.7975,196.95,4.761904762,9.8475,8.7,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
34.73,2,3.473,72.933,69.46,4.761904762,3.473,9.7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,4
71.92,5,17.98,377.58,359.6,4.761904762,17.98,4.3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3
45.71,3,6.8565,143.9865,137.13,4.761904762,6.8565,7.7,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
83.17,6,24.951,523.971,499.02,4.761904762,24.951,7.3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
37.44,6,11.232,235.872,224.64,4.761904762,11.232,5.9,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,2
62.87,2,6.287,132.027,125.74,4.761904762,6.287,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
81.71,6,24.513,514.773,490.26,4.761904762,24.513,8,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,6
91.41,5,22.8525,479.9025,457.05,4.761904762,22.8525,7.1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
39.21,4,7.842,164.682,156.84,4.761904762,7.842,9,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2
59.86,2,5.986,125.706,119.72,4.761904762,5.986,6.7,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,6
54.36,10,27.18,570.78,543.6,4.761904762,27.18,6.1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3
98.09,9,44.1405,926.9505,882.81,4.761904762,44.1405,9.3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,6
25.43,6,7.629,160.209,152.58,4.761904762,7.629,7,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
86.68,8,34.672,728.112,693.44,4.761904762,34.672,7.2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,3
22.95,10,11.475,240.975,229.5,4.761904762,11.475,8.2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2
16.31,9,7.3395,154.1295,146.79,4.761904762,7.3395,8.4,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
28.32,5,7.08,148.68,141.6,4.761904762,7.08,6.2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
16.67,7,5.8345,122.5245,116.69,4.761904762,5.8345,7.4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3
73.96,1,3.698,77.658,73.96,4.761904762,3.698,5,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5
97.94,1,4.897,102.837,97.94,4.761904762,4.897,6.9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3
73.05,4,14.61,306.81,292.2,4.761904762,14.61,4.9,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
87.48,6,26.244,551.124,524.88,4.761904762,26.244,5.1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4
30.68,3,4.602,96.642,92.04,4.761904762,4.602,9.1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
75.88,1,3.794,79.674,75.88,4.761904762,3.794,7.1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3
20.18,4,4.036,84.756,80.72,4.761904762,4.036,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2
18.77,6,5.631,118.251,112.62,4.761904762,5.631,5.5,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
71.2,1,3.56,74.76,71.2,4.761904762,3.56,9.2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,5
38.81,4,7.762,163.002,155.24,4.761904762,7.762,4.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
29.42,10,14.71,308.91,294.2,4.761904762,14.71,8.9,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,5
60.95,9,27.4275,575.9775,548.55,4.761904762,27.4275,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
51.54,5,12.885,270.585,257.7,4.761904762,12.885,4.2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,5
66.06,6,19.818,416.178,396.36,4.761904762,19.818,7.3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,2
57.27,3,8.5905,180.4005,171.81,4.761904762,8.5905,6.5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5
54.31,9,24.4395,513.2295,488.79,4.761904762,24.4395,8.9,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4
58.24,9,26.208,550.368,524.16,4.761904762,26.208,9.7,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
22.21,6,6.663,139.923,133.26,4.761904762,6.663,8.6,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3
19.32,7,6.762,142.002,135.24,4.761904762,6.762,6.9,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
37.48,3,5.622,118.062,112.44,4.761904762,5.622,7.7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,6
72.04,2,7.204,151.284,144.08,4.761904762,7.204,9.5,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
98.52,10,49.26,1034.46,985.2,4.761904762,49.26,4.5,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2
41.66,6,12.498,262.458,249.96,4.761904762,12.498,5.6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2
72.42,3,10.863,228.123,217.26,4.761904762,10.863,8.2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,4
21.58,9,9.711,203.931,194.22,4.761904762,9.711,7.3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3
89.2,10,44.6,936.6,892,4.761904762,44.6,4.4,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
42.42,8,16.968,356.328,339.36,4.761904762,16.968,5.7,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2
74.51,6,22.353,469.413,447.06,4.761904762,22.353,5,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2
99.25,2,9.925,208.425,198.5,4.761904762,9.925,9,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2
81.21,10,40.605,852.705,812.1,4.761904762,40.605,6.3,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,3
49.33,10,24.665,517.965,493.3,4.761904762,24.665,9.4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,6
65.74,9,29.583,621.243,591.66,4.761904762,29.583,7.7,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
79.86,7,27.951,586.971,559.02,4.761904762,27.951,5.5,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3
73.98,7,25.893,543.753,517.86,4.761904762,25.893,4.1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,5
82.04,5,20.51,430.71,410.2,4.761904762,20.51,7.6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
